,Company,Short Name,Date,Target Price,Recommendation,Commentary,Date next Day,Date after 3 Months,Date after 6 Months,Date after 9 Months,Date after 12 Months,Start Price,One Day after,Price after 3 Months,Price after 6 Months,Price after 9 Months,tp_reached_after_3_months,tp_reached_after_6_months,tp_reached_after_9_months,provided_arguments,Max Price after 3 Months,Min Price after 3 Months,Min Price after 6 Months,Min Price after 9 Months,Max Price after 6 Months,Max Price after 9 Months,Basic Intensifier,Strong Intensifier,Formal Intensifier
642,Ford Motor Company,F,2023-07-15,147.97,Buy,"F demonstrated solid performance, driven new market opportunities expanding presence automotive. The company's investment new market opportunities adds potential upside. Buy recommendation target price 147.97.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,13.822021484375,13.822021484375,13.074637413024902,11.79371166229248,13.279356002807615,False,False,False,"{""Market Opportunities"": ""positive"", ""Performance"": ""positive"", ""Investment"": ""positive"", ""Automotive"": ""neutral""}",13.074637413024902,10.959721565246582,9.11289405822754,10.410674095153809,11.79371166229248,13.279356002807615,0,0,0
643,Ford Motor Company,F,2023-08-15,294.67,Hold,"Despite promising growth rising raw material costs, concerns rising raw material costs suggest hold F. The company's performance automotive likely depend well navigates issues. Hold recommendation, target price 294.67.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(11.1742525100708, 11.1742525100708)","(11.015686988830566, 11.015686988830566)",11.78986358642578,12.295774459838867,13.279356002807615,False,False,False,"{""Raw Material Costs"": ""negative"", ""Company Performance"": ""neutral"", ""Automotive"": ""positive""}",11.78986358642578,9.11289405822754,9.624427795410156,11.625516891479492,12.295774459838867,13.279356002807615,0,0,0
644,Ford Motor Company,F,2023-09-15,380.07,Buy,"F benefiting environmental regulations cost management. This positions company growth, especially strong tailwinds automotive. Analysts recommend buy, target price 380.07.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(11.761880874633787, 11.761880874633787)",11.761880874633787,11.761880874633787,12.394065856933594,13.279356002807615,False,False,False,"{""Environmental Regulations"": ""positive"", ""Cost Management"": ""positive"", ""Company Growth"": ""positive"", ""Automotive"": ""positive""}",11.761880874633787,9.11289405822754,10.410674095153809,11.382699966430664,12.394065856933594,13.279356002807615,0,0,0
645,Ford Motor Company,F,2023-10-15,146.35,Hold,"F's performance automotive steady, risks surrounding new market opportunities shift consumer preferences make advisable hold now. The target price set 146.35.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,11.015686988830566,"(11.12761688232422, 11.12761688232422)",11.79371166229248,13.279356002807615,14.011748313903809,False,False,False,"{""Performance"": ""neutral"", ""Market Risks"": ""negative"", ""Consumer Preferences"": ""negative""}",11.79371166229248,9.11289405822754,10.410674095153809,11.382699966430664,13.279356002807615,14.011748313903809,0,0,0
646,Ford Motor Company,F,2023-11-15,144.7,Buy,"F demonstrated solid performance, driven environmental regulations expanding presence automotive. The company's investment labor shortages adds potential upside. Buy recommendation target price 144.7.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(9.918087005615234, 9.918087005615234)","(9.624427795410156, 9.624427795410156)",12.295774459838867,13.279356002807615,14.326841354370115,False,False,False,"{""Environmental Regulations"": ""positive"", ""Automotive"": ""positive"", ""Labor Shortages"": ""negative"", ""Investment"": ""positive""}",12.295774459838867,9.624427795410156,11.625516891479492,9.561074256896973,13.279356002807615,14.326841354370115,0,0,0
647,Ford Motor Company,F,2023-12-15,192.2,Sell,"The outlook F dim due investment research development regulatory pressure, company's prospects automotive remain uncertain. Analysts recommend selling, target price 192.2.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(11.386380195617676, 11.386380195617676)",11.386380195617676,12.394065856933594,13.279356002807615,14.326841354370115,False,False,False,"{""Regulatory Pressure"": ""negative"", ""Research Development"": ""negative"", ""Automotive Prospects"": ""neutral""}",12.394065856933594,10.410674095153809,11.382699966430664,9.561074256896973,13.279356002807615,14.326841354370115,0,0,0
648,General Motors Company,GM,2023-01-15,166.81,Sell,"GM's challenges increased competition impact market volatility automotive led analysts issue sell recommendation, targeting 166.81.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,35.83192443847656,35.83192443847656,42.36824035644531,39.95137786865234,38.76763534545898,False,False,False,"{""Competition"": ""negative"", ""Market Volatility"": ""negative"", ""Automotive Industry"": ""neutral""}",42.36824035644531,32.836387634277344,31.026355743408203,29.33729553222656,39.95137786865234,38.76763534545898,0,0,0
649,General Motors Company,GM,2023-02-15,159.05,Buy,"GM benefiting geopolitical tensions market volatility. This positions company growth, especially strong tailwinds automotive. Analysts recommend buy, target price 159.05.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(42.1523323059082, 42.1523323059082)","(42.29954147338867, 42.29954147338867)",42.36824035644531,39.95137786865234,33.59050750732422,False,False,False,"{""Geopolitical Tensions"": ""positive"", ""Market Volatility"": ""positive"", ""Company Growth"": ""positive"", ""Automotive"": ""positive""}",42.36824035644531,31.17391014099121,31.026355743408203,26.360042572021484,39.95137786865234,33.59050750732422,0,0,0
650,General Motors Company,GM,2023-03-15,285.92,Sell,"With ongoing issues like technological innovation expansion international markets, GM expected underperform automotive space. Analysts suggest selling, target price 285.92.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(33.77091598510742, 33.77091598510742)","(34.046356201171875, 34.046356201171875)",37.514835357666016,39.95137786865234,35.958003997802734,False,False,False,"{""Technological Innovation"": ""negative"", ""International Markets"": ""negative"", ""Automotive Space"": ""negative""}",37.514835357666016,31.026355743408203,32.215633392333984,26.360042572021484,39.95137786865234,35.958003997802734,0,0,0
651,General Motors Company,GM,2023-04-15,213.68,Sell,"With ongoing issues like increased competition geopolitical tensions, GM expected underperform automotive space. Analysts suggest selling, target price 213.68.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,33.92831039428711,33.92831039428711,39.95137786865234,38.76763534545898,36.40438461303711,False,False,False,"{""Competition"": ""negative"", ""Geopolitical Tensions"": ""negative""}",39.95137786865234,31.026355743408203,29.33729553222656,26.360042572021484,38.76763534545898,36.40438461303711,0,0,0
652,General Motors Company,GM,2023-05-15,166.24,Buy,"GM benefiting technological innovation shift consumer preferences. This positions company growth, especially strong tailwinds automotive. Analysts recommend buy, target price 166.24.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(31.84283828735352, 31.84283828735352)","(31.026355743408203, 31.026355743408203)",39.95137786865234,33.59050750732422,38.96359634399414,False,False,False,"{""Technological Innovation"": ""positive"", ""Consumer Preferences"": ""positive"", ""Company Growth"": ""positive"", ""Automotive"": ""positive""}",39.95137786865234,31.026355743408203,26.360042572021484,27.181013107299805,33.59050750732422,38.96359634399414,0,0,0
653,General Motors Company,GM,2023-06-15,256.44,Sell,"With ongoing issues like rising raw material costs market volatility, GM expected underperform automotive space. Analysts suggest selling, target price 256.44.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(37.514835357666016, 37.514835357666016)","(37.44578552246094, 37.44578552246094)",39.95137786865234,35.958003997802734,40.780269622802734,False,False,False,"{""Raw Material Costs"": ""negative"", ""Market Volatility"": ""negative"", ""Automotive Space"": ""negative""}",39.95137786865234,32.215633392333984,26.360042572021484,34.30146026611328,35.958003997802734,40.780269622802734,0,0,0
654,General Motors Company,GM,2023-07-15,237.48,Sell,"GM's challenges growth digital services impact regulatory pressure automotive led analysts issue sell recommendation, targeting 237.48.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,39.45814895629883,39.45814895629883,38.76763534545898,36.40438461303711,45.16770553588867,False,False,False,"{""Growth Challenges"": ""negative"", ""Digital Services"": ""neutral"", ""Regulatory Pressure"": ""negative"", ""Automotive Industry"": ""neutral""}",38.76763534545898,29.33729553222656,26.360042572021484,34.30146026611328,36.40438461303711,45.16770553588867,0,0,0
655,General Motors Company,GM,2023-08-15,212.5,Hold,"While GM continues show resilience cost management, impact growth digital services automotive could limit upside potential near term. Analysts recommend holding, target price 212.5.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(32.84891128540039, 32.84891128540039)","(32.37541198730469, 32.37541198730469)",33.59050750732422,38.96359634399414,45.8044319152832,False,False,False,"{""Cost Management"": ""positive"", ""Digital Services"": ""negative"", ""Growth Potential"": ""negative""}",33.59050750732422,26.360042572021484,27.181013107299805,38.38827133178711,38.96359634399414,45.8044319152832,0,0,0
656,General Motors Company,GM,2023-09-15,383.81,Hold,"GM's performance automotive steady, risks surrounding cost management geopolitical tensions make advisable hold now. The target price set 383.81.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(33.580623626708984, 33.580623626708984)",33.580623626708984,35.958003997802734,40.780269622802734,48.73823165893555,False,False,False,"{""Automotive Performance"": ""positive"", ""Cost Management"": ""negative"", ""Geopolitical Risks"": ""negative""}",35.958003997802734,26.360042572021484,34.30146026611328,40.48180389404297,40.780269622802734,48.73823165893555,0,0,0
657,General Motors Company,GM,2023-10-15,100.95,Hold,"GM faces uncertainties environmental regulations challenges market volatility, leading analysts recommend holding now. While long-term prospects automotive remain strong, near-term outlook warrants caution. Target price: 100.95.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,29.33729553222656,"(29.73294258117676, 29.73294258117676)",36.40438461303711,45.16770553588867,49.1771354675293,False,False,False,"{""Environmental Regulations"": ""negative"", ""Market Volatility"": ""negative"", ""Long-term Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",36.40438461303711,26.360042572021484,34.30146026611328,42.15320587158203,45.16770553588867,49.1771354675293,0,0,0
658,General Motors Company,GM,2023-11-15,378.48,Buy,"GM demonstrated solid performance, driven shift consumer preferences expanding presence automotive. The company's investment cost management adds potential upside. Buy recommendation target price 378.48.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(27.83383178710937, 27.83383178710937)","(27.181013107299805, 27.181013107299805)",38.96359634399414,45.8044319152832,49.77564239501953,False,False,False,"{""Performance"": ""positive"", ""Consumer Preferences"": ""positive"", ""Cost Management"": ""positive"", ""Automotive Presence"": ""positive""}",38.96359634399414,27.181013107299805,38.38827133178711,39.85043716430664,45.8044319152832,49.77564239501953,0,0,0
659,General Motors Company,GM,2023-12-15,157.84,Sell,"GM struggling growth digital services rising raw material costs, likely limit growth automotive sector. Analysts recommend selling, target price 157.84.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(35.442195892333984, 35.442195892333984)",35.442195892333984,40.780269622802734,48.73823165893555,49.77564239501953,False,False,False,"{""Digital Services"": ""negative"", ""Raw Material Costs"": ""negative"", ""Automotive Sector"": ""negative""}",40.780269622802734,34.30146026611328,40.48180389404297,39.85043716430664,48.73823165893555,49.77564239501953,0,0,0
660,Deere & Company,DE,2023-01-15,237.72,Hold,"DE faces uncertainties labor shortages challenges expansion international markets, leading analysts recommend holding now. While long-term prospects industrial remain strong, near-term outlook warrants caution. Target price: 237.72.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,428.9787902832031,428.9787902832031,427.5834655761719,407.7687377929688,438.2308654785156,True,True,True,"{""Labor Shortages"": ""negative"", ""International Expansion"": ""negative"", ""Industrial Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",427.5834655761719,361.8227233886719,338.6539001464844,367.3056640625,407.7687377929688,438.2308654785156,0,0,0
661,Deere & Company,DE,2023-02-15,289.24,Buy,"DE benefiting new market opportunities growth digital services. This positions company growth, especially strong tailwinds industrial. Analysts recommend buy, target price 289.24.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(400.105712890625, 400.105712890625)","(393.19720458984375, 393.19720458984375)",422.8119201660156,438.2308654785156,423.8467712402344,True,True,True,"{""Market Opportunities"": ""positive"", ""Digital Services"": ""positive"", ""Industrial Growth"": ""positive""}",422.8119201660156,361.8227233886719,338.6539001464844,355.846435546875,438.2308654785156,423.8467712402344,0,0,0
662,Deere & Company,DE,2023-03-15,266.6,Hold,"While DE continues show resilience geopolitical tensions, impact labor shortages industrial could limit upside potential near term. Analysts recommend holding, target price 266.6.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(381.0196228027344, 381.0196228027344)","(381.6343688964844, 381.6343688964844)",406.2026062011719,438.2308654785156,404.6318664550781,True,True,True,"{""Geopolitical Risks"": ""negative"", ""Labor Shortages"": ""negative"", ""Resilience"": ""positive""}",406.2026062011719,338.6539001464844,378.2200012207031,354.1123046875,438.2308654785156,404.6318664550781,0,0,0
663,Deere & Company,DE,2023-04-15,260.02,Hold,"While DE continues show resilience cost management, impact increased competition industrial could limit upside potential near term. Analysts recommend holding, target price 260.02.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,379.5589904785156,379.5589904785156,407.7687377929688,438.2308654785156,396.4736633300781,True,True,True,"{""Cost Management"": ""positive"", ""Competition"": ""negative"", ""Upside Potential"": ""negative""}",407.7687377929688,338.6539001464844,367.3056640625,354.1123046875,438.2308654785156,396.4736633300781,0,0,0
